Farm_ID,Year,State,Crop_Type,Season,Area_Planted_Hectares,Avg_Temperature_C,Total_Rainfall_mm,Humidity_Percent,Soil_pH,Nitrogen_Content_ppm,Phosphorus_Content_ppm,Potassium_Content_ppm,Organic_Matter_Percent,Soil_Quality_Score,Fertilizer_Used_kg_per_hectare,Fertilizer_Type,Pesticide_Used_kg_per_hectare,Irrigation_Type,Irrigation_Frequency_per_month,Seed_Variety,Yield_per_Hectare_tons,Total_Yield_tons
IND_AND_0656,2021,Andhra Pradesh,Sunflower,Rabi,0.5,35.0,592.4,80.0,7.8,25.6,12.2,132.3,3.0,9.1,38.1,Mixed,6.9,Drip,34,High Yielding Variety,0.53,0.26
IND_UTT_0657,2018,Uttar Pradesh,Potato,Rabi,0.5,33.6,1104.3,69.7,8.0,29.2,16.5,226.5,2.6,8.4,120.3,Organic,0.0,Canal,13,Hybrid,5.86,2.93
IND_AND_0658,2019,Andhra Pradesh,Rice,Kharif,1.84,36.5,955.7,82.3,6.3,54.4,12.3,157.4,2.8,7.1,173.5,NPK,4.5,Tube well,22,High Yielding Variety,1.29,2.37
IND_KAR_0659,2023,Karnataka,Cotton,Kharif,3.04,28.6,1020.2,71.8,6.8,22.3,5.0,114.1,2.9,8.7,164.9,Urea,9.1,Rain-fed,0,High Yielding Variety,0.26,0.79
IND_BIH_0660,2018,Bihar,Maize,Kharif,3.54,32.9,1217.7,58.1,7.1,8.4,18.4,179.3,1.9,6.7,151.7,Organic,0.6,Sprinkler,31,Hybrid,1.22,4.32
IND_GUJ_0661,2020,Gujarat,Groundnut,Kharif,1.94,33.5,399.9,56.1,8.5,44.4,13.1,189.7,2.5,9.0,152.3,DAP,0.0,Tube well,13,Hybrid,0.91,1.77
IND_BIH_0662,2020,Bihar,Maize,Kharif,4.89,22.2,1278.0,53.7,5.5,33.9,37.7,178.2,4.6,8.7,161.1,NPK,17.9,Rain-fed,0,Desi,1.12,5.48
IND_MAD_0663,2019,Madhya Pradesh,Rice,Kharif,2.63,27.9,1058.5,70.3,6.6,36.7,26.7,177.9,1.7,9.6,94.4,Organic,6.7,Drip,15,Desi,1.99,5.23
IND_TAM_0664,2022,Tamil Nadu,Rice,Kharif,8.4,26.6,1106.2,81.9,7.9,32.7,26.7,121.1,2.4,4.7,67.0,DAP,17.0,Rain-fed,0,Hybrid,1.35,11.34
IND_RAJ_0665,2021,Rajasthan,Mustard,Rabi,3.13,18.1,536.2,76.6,7.1,32.1,20.5,145.6,2.6,8.2,126.0,Mixed,11.6,Canal,15,Traditional,0.66,2.07
IND_MAD_0666,2018,Madhya Pradesh,Rice,Kharif,3.78,25.1,812.6,61.5,7.0,36.0,19.9,240.4,1.7,4.9,133.3,DAP,6.1,Canal,19,High Yielding Variety,1.11,4.2
IND_PUN_0667,2020,Punjab,Cotton,Kharif,10.34,23.2,501.6,72.8,7.6,44.2,37.5,183.4,2.8,7.1,97.4,Urea,5.0,Rain-fed,0,High Yielding Variety,0.27,2.79
IND_AND_0668,2023,Andhra Pradesh,Maize,Kharif,3.51,31.3,624.6,82.0,7.5,41.8,23.1,206.9,3.0,6.8,83.4,Urea,9.2,Tube well,22,Traditional,0.87,3.05
IND_HAR_0669,2020,Haryana,Mustard,Rabi,7.26,23.2,451.8,57.9,7.9,37.8,20.8,160.7,2.9,9.5,124.9,Organic,0.7,Rain-fed,0,High Yielding Variety,1.47,10.67
IND_GUJ_0670,2019,Gujarat,Rice,Kharif,3.74,24.8,521.0,64.0,7.1,53.9,17.2,120.7,3.5,8.5,126.7,Mixed,11.4,Drip,25,Desi,1.29,4.82
IND_WES_0671,2018,West Bengal,Rice,Kharif,3.47,27.0,1947.6,84.3,8.4,8.0,36.4,90.3,2.3,7.8,114.1,Organic,13.0,Canal,23,Traditional,1.07,3.71
IND_RAJ_0672,2022,Rajasthan,Jowar,Kharif,3.52,15.1,260.4,54.2,7.5,34.2,20.7,130.8,2.4,7.1,157.7,Mixed,5.0,Drip,19,Desi,0.26,0.92
IND_BIH_0673,2019,Bihar,Sugarcane,Annual,4.23,24.5,1365.8,59.7,5.6,28.6,13.9,147.2,2.3,8.5,108.5,NPK,8.8,Rain-fed,0,Hybrid,47.11,199.28
IND_WES_0674,2021,West Bengal,Rice,Kharif,3.39,34.6,1582.3,68.6,8.5,32.2,9.5,156.6,2.1,8.6,208.4,DAP,4.1,Rain-fed,0,High Yielding Variety,1.77,6.0
IND_RAJ_0675,2018,Rajasthan,Jowar,Kharif,0.5,43.2,492.9,64.5,6.4,27.5,11.2,175.6,3.6,6.8,85.4,NPK,15.9,Tube well,8,Hybrid,0.39,0.2
IND_MAH_0676,2020,Maharashtra,Jowar,Kharif,0.5,23.5,907.2,69.9,6.9,42.2,31.2,107.7,2.3,7.1,181.5,NPK,4.7,Drip,15,High Yielding Variety,0.63,0.32
IND_KAR_0677,2019,Karnataka,Rice,Kharif,3.96,25.0,1021.3,70.4,8.5,18.8,17.4,148.9,4.3,5.4,199.3,Urea,11.8,Drip,30,Desi,1.68,6.65
IND_MAD_0678,2023,Madhya Pradesh,Rice,Kharif,1.03,22.4,1050.3,72.7,6.3,33.6,15.6,115.4,3.4,7.9,168.4,Urea,0.0,Drip,29,Desi,2.08,2.14
IND_GUJ_0679,2022,Gujarat,Wheat,Rabi,8.01,30.4,719.0,55.5,6.0,31.3,28.4,120.7,2.3,8.1,120.1,Urea,10.9,Tube well,18,Traditional,1.22,9.77
IND_UTT_0680,2020,Uttar Pradesh,Wheat,Rabi,3.96,32.4,651.0,50.7,8.4,27.4,29.0,141.8,3.0,6.9,79.4,Mixed,0.0,Rain-fed,0,Hybrid,0.79,3.13
IND_RAJ_0681,2020,Rajasthan,Wheat,Rabi,2.35,25.5,526.8,62.1,6.4,17.7,23.8,198.4,3.8,7.7,145.5,Urea,16.5,Rain-fed,0,Traditional,1.4,3.29
IND_MAH_0682,2019,Maharashtra,Wheat,Rabi,4.29,24.0,743.8,53.2,7.2,35.7,35.4,152.8,3.7,6.7,107.5,DAP,1.4,Drip,21,Traditional,1.01,4.33
IND_HAR_0683,2019,Haryana,Wheat,Rabi,10.11,27.5,661.5,60.1,6.9,60.8,19.2,190.7,2.5,8.9,157.1,Mixed,9.0,Rain-fed,0,Desi,0.83,8.39
IND_PUN_0684,2019,Punjab,Barley,Rabi,8.07,27.5,717.4,64.5,5.6,26.4,23.3,164.4,3.8,8.0,136.2,NPK,8.1,Sprinkler,31,Traditional,0.67,5.41
IND_UTT_0685,2022,Uttar Pradesh,Barley,Rabi,0.5,19.3,973.3,64.3,5.7,42.6,17.9,169.5,4.3,4.9,92.0,Organic,7.0,Tube well,14,High Yielding Variety,0.86,0.43
IND_AND_0686,2018,Andhra Pradesh,Chillies,Kharif,0.5,33.2,916.7,74.2,7.0,29.8,28.4,112.6,3.1,6.8,89.5,Organic,20.9,Canal,10,Traditional,0.55,0.28
IND_PUN_0687,2018,Punjab,Cotton,Kharif,10.45,27.2,564.7,71.4,5.0,25.8,16.3,170.4,3.0,8.0,119.5,NPK,3.1,Drip,35,Hybrid,0.45,4.7
IND_WES_0688,2022,West Bengal,Potato,Rabi,4.45,31.3,1675.9,68.7,7.8,31.6,29.5,185.8,3.0,7.4,158.4,DAP,11.2,Sprinkler,18,Traditional,7.56,33.64
IND_UTT_0689,2022,Uttar Pradesh,Wheat,Rabi,0.5,36.1,718.9,57.1,8.5,48.8,11.1,109.1,3.8,6.1,140.4,Mixed,4.9,Canal,14,Traditional,1.22,0.61
IND_KAR_0690,2022,Karnataka,Sugarcane,Annual,1.46,29.2,1282.4,77.0,5.4,8.6,18.2,158.6,1.9,5.7,142.5,Mixed,10.8,Canal,17,Traditional,43.73,63.85
IND_TAM_0691,2021,Tamil Nadu,Rice,Kharif,4.56,36.1,1024.1,65.6,7.3,36.5,38.4,101.0,3.4,9.1,107.0,Urea,12.3,Rain-fed,0,High Yielding Variety,1.18,5.38
IND_AND_0692,2021,Andhra Pradesh,Sugarcane,Annual,1.63,24.7,525.8,78.1,7.9,48.5,32.6,147.6,3.8,6.9,156.1,NPK,9.0,Sprinkler,34,Traditional,34.89,56.87
IND_KAR_0693,2023,Karnataka,Groundnut,Kharif,3.85,28.9,710.3,62.2,5.7,45.0,27.0,161.5,1.9,8.7,201.5,Organic,8.7,Rain-fed,0,High Yielding Variety,1.44,5.54
IND_RAJ_0694,2018,Rajasthan,Mustard,Rabi,3.4,26.9,578.9,59.7,8.0,63.1,8.8,146.4,1.9,8.7,96.5,DAP,0.8,Sprinkler,30,Hybrid,0.47,1.6
IND_UTT_0695,2020,Uttar Pradesh,Peas,Rabi,6.49,36.5,1027.4,66.6,8.5,24.5,19.1,134.2,1.9,7.1,164.3,DAP,10.8,Rain-fed,0,Desi,0.26,1.69
IND_BIH_0696,2020,Bihar,Pulses,Kharif,3.29,23.0,1358.8,56.9,7.4,38.3,22.6,145.2,2.5,10.0,156.3,Urea,10.1,Canal,10,Desi,0.46,1.51
IND_KAR_0697,2020,Karnataka,Cotton,Kharif,2.1,25.9,1024.9,74.0,5.8,27.4,21.7,141.6,4.0,5.2,89.9,Mixed,15.6,Rain-fed,0,Hybrid,0.11,0.23
IND_HAR_0698,2020,Haryana,Wheat,Rabi,11.54,25.0,576.3,59.0,7.0,11.5,17.5,180.8,3.2,8.7,105.0,Organic,4.7,Canal,17,Desi,3.02,34.85
IND_RAJ_0699,2022,Rajasthan,Barley,Rabi,2.01,38.7,389.5,62.9,8.1,19.5,10.5,170.3,2.7,6.3,160.6,NPK,8.9,Sprinkler,27,High Yielding Variety,1.03,2.07
IND_WES_0700,2021,West Bengal,Mustard,Rabi,4.56,31.8,1551.4,68.7,7.8,52.2,9.0,138.0,3.7,9.2,113.1,DAP,4.3,Drip,32,Hybrid,0.69,3.15
IND_MAD_0701,2018,Madhya Pradesh,Cotton,Kharif,5.37,31.5,697.3,48.4,7.8,31.4,25.4,125.1,1.1,6.8,122.5,Organic,6.6,Sprinkler,25,High Yielding Variety,0.39,2.09
IND_UTT_0702,2018,Uttar Pradesh,Potato,Rabi,0.5,34.6,785.9,72.6,8.3,25.2,10.8,167.4,3.3,8.0,39.4,Urea,3.7,Sprinkler,25,Desi,5.7,2.85
IND_HAR_0703,2022,Haryana,Rice,Kharif,9.95,34.9,592.7,67.7,7.3,43.2,22.5,152.3,2.6,8.1,139.4,DAP,9.3,Rain-fed,0,High Yielding Variety,1.1,10.94
IND_MAD_0704,2021,Madhya Pradesh,Soybean,Kharif,5.69,34.1,1194.1,62.7,6.6,45.6,9.1,112.2,3.1,7.9,70.2,NPK,6.1,Sprinkler,21,Hybrid,0.32,1.82
IND_MAH_0705,2021,Maharashtra,Soybean,Kharif,2.03,29.8,1152.9,69.4,6.7,18.8,31.4,170.7,2.2,8.1,117.2,Urea,6.6,Rain-fed,0,Traditional,0.44,0.89
IND_RAJ_0706,2019,Rajasthan,Mustard,Rabi,1.52,34.8,169.8,55.0,7.8,57.4,14.0,91.7,1.2,6.6,93.5,NPK,9.0,Rain-fed,0,High Yielding Variety,0.19,0.29
IND_GUJ_0707,2023,Gujarat,Bajra,Kharif,0.5,35.5,865.7,41.9,6.8,15.1,23.8,194.5,3.0,6.4,121.8,Urea,1.2,Drip,18,Traditional,0.42,0.21
IND_WES_0708,2023,West Bengal,Wheat,Rabi,3.16,28.0,1423.6,78.7,6.9,31.7,10.2,169.8,2.3,5.2,105.1,Organic,12.9,Sprinkler,27,Desi,0.65,2.05
IND_GUJ_0709,2021,Gujarat,Groundnut,Kharif,6.48,39.7,841.0,64.3,7.5,33.5,19.5,140.8,2.6,8.0,82.6,DAP,2.6,Sprinkler,26,Desi,0.39,2.53
IND_MAH_0710,2019,Maharashtra,Bajra,Kharif,7.09,34.5,1115.9,49.4,7.8,33.6,21.7,115.8,2.9,6.7,89.4,Organic,11.7,Canal,8,Hybrid,0.26,1.84
IND_MAD_0711,2018,Madhya Pradesh,Rice,Kharif,4.13,24.3,747.2,66.8,7.0,38.4,18.8,165.2,4.2,6.7,51.4,Mixed,12.1,Sprinkler,29,Desi,1.03,4.25
IND_UTT_0712,2022,Uttar Pradesh,Potato,Rabi,3.79,18.8,606.7,49.1,7.1,21.6,25.1,102.7,2.6,6.3,125.1,NPK,6.2,Rain-fed,0,Desi,10.71,40.59
IND_WES_0713,2022,West Bengal,Rice,Kharif,3.04,28.0,1961.3,67.1,6.3,61.9,23.8,144.6,3.9,10.0,114.2,Organic,9.7,Tube well,24,Traditional,1.53,4.65
IND_GUJ_0714,2018,Gujarat,Cotton,Kharif,2.71,38.4,316.6,58.0,7.4,39.0,24.5,158.3,1.8,6.3,98.1,Urea,6.6,Drip,18,Desi,0.15,0.41
IND_UTT_0715,2020,Uttar Pradesh,Peas,Rabi,0.67,25.7,1123.0,56.4,7.6,33.3,22.1,142.0,3.3,5.6,105.5,DAP,9.5,Canal,24,High Yielding Variety,0.36,0.24
IND_TAM_0716,2023,Tamil Nadu,Rice,Kharif,5.99,36.5,1014.4,69.7,8.4,44.8,12.7,160.7,2.8,7.9,111.1,NPK,6.5,Drip,34,High Yielding Variety,2.39,14.32
IND_GUJ_0717,2021,Gujarat,Jowar,Kharif,2.8,36.4,580.2,68.3,6.6,27.6,32.2,134.4,4.1,8.5,113.8,Organic,0.0,Sprinkler,33,Traditional,0.84,2.35
IND_KAR_0718,2020,Karnataka,Sunflower,Rabi,3.2,22.1,735.8,84.3,8.5,26.8,26.4,176.8,3.7,7.6,42.3,Urea,7.2,Drip,33,Traditional,0.31,0.99
IND_MAD_0719,2022,Madhya Pradesh,Rice,Kharif,2.59,38.1,954.2,69.8,7.5,19.4,5.0,155.2,2.6,6.1,52.0,NPK,4.3,Drip,34,High Yielding Variety,0.9,2.33
IND_TAM_0720,2020,Tamil Nadu,Rice,Kharif,4.33,36.4,1065.1,66.7,8.0,35.6,25.6,134.7,3.7,7.5,92.8,Urea,7.9,Drip,23,Traditional,1.38,5.98
IND_BIH_0721,2022,Bihar,Wheat,Rabi,3.98,37.6,1232.2,48.2,7.2,51.2,26.2,149.7,3.0,8.0,136.1,NPK,0.0,Rain-fed,0,Desi,0.66,2.63
IND_UTT_0722,2021,Uttar Pradesh,Rice,Kharif,0.5,27.7,1099.0,58.1,8.0,40.1,11.0,147.5,2.5,5.4,92.4,DAP,7.1,Canal,18,High Yielding Variety,1.9,0.95
IND_RAJ_0723,2021,Rajasthan,Cotton,Kharif,0.5,35.2,164.5,71.5,7.6,25.5,23.7,137.2,2.1,7.5,179.7,Organic,11.6,Rain-fed,0,Desi,0.14,0.07
IND_WES_0724,2019,West Bengal,Jute,Kharif,1.96,29.8,1511.3,90.0,8.5,31.0,10.8,112.7,1.5,7.7,184.2,Urea,7.3,Drip,16,Traditional,3.45,6.76
IND_PUN_0725,2021,Punjab,Sugarcane,Annual,13.5,25.9,618.8,56.0,7.1,28.1,25.6,137.8,1.9,9.7,168.7,Organic,8.8,Tube well,20,Desi,45.3,611.55
IND_MAH_0726,2018,Maharashtra,Wheat,Rabi,0.54,20.8,878.6,56.6,8.1,43.8,31.0,115.3,2.5,8.1,137.9,Mixed,15.7,Sprinkler,27,Traditional,1.88,1.02
IND_MAD_0727,2022,Madhya Pradesh,Maize,Kharif,6.7,41.3,650.2,65.4,8.2,31.1,20.1,181.9,4.1,8.2,116.7,NPK,14.9,Sprinkler,34,Traditional,1.02,6.83
IND_MAH_0728,2020,Maharashtra,Cotton,Kharif,0.5,30.2,1156.0,66.1,7.3,41.9,13.5,170.0,3.6,8.7,200.5,Mixed,9.2,Sprinkler,29,Hybrid,0.46,0.23
IND_WES_0729,2020,West Bengal,Jute,Kharif,0.5,33.3,1545.6,70.7,6.7,44.6,20.0,143.8,3.0,7.3,102.8,Organic,0.0,Canal,10,High Yielding Variety,2.14,1.07
IND_HAR_0730,2020,Haryana,Sugarcane,Annual,6.08,31.6,403.1,66.6,7.4,46.9,24.6,139.7,2.4,8.4,143.0,Urea,15.0,Drip,23,Hybrid,67.18,408.45
IND_PUN_0731,2022,Punjab,Wheat,Rabi,5.83,30.7,671.5,59.0,8.0,34.2,10.0,115.0,3.0,8.6,76.1,Urea,8.2,Tube well,11,High Yielding Variety,2.18,12.71
IND_RAJ_0732,2018,Rajasthan,Barley,Rabi,0.7,26.6,526.4,72.6,6.7,22.7,16.3,146.7,2.5,6.5,133.4,NPK,7.1,Rain-fed,0,Traditional,0.37,0.26
IND_TAM_0733,2023,Tamil Nadu,Rice,Kharif,0.5,26.0,825.0,78.1,7.1,54.3,12.5,86.7,3.3,7.5,79.7,NPK,0.4,Drip,28,Traditional,2.05,1.02
IND_UTT_0734,2018,Uttar Pradesh,Maize,Kharif,5.83,27.6,840.4,76.6,6.8,29.1,17.7,110.8,1.4,8.8,46.3,NPK,9.2,Drip,16,Traditional,2.15,12.53
IND_UTT_0735,2019,Uttar Pradesh,Potato,Rabi,0.5,35.2,1199.2,50.8,8.3,41.4,15.1,192.1,3.8,7.8,84.0,DAP,5.9,Tube well,23,High Yielding Variety,8.75,4.38
IND_GUJ_0736,2022,Gujarat,Bajra,Kharif,2.62,20.8,431.9,69.4,5.8,17.1,21.4,132.8,2.3,5.3,120.8,Urea,7.7,Sprinkler,23,High Yielding Variety,0.59,1.55
IND_HAR_0737,2021,Haryana,Cotton,Kharif,8.28,22.6,578.7,58.7,7.7,14.9,13.3,107.6,3.4,7.9,119.5,Urea,2.5,Sprinkler,19,High Yielding Variety,0.42,3.48
IND_MAD_0738,2023,Madhya Pradesh,Rice,Kharif,1.47,21.6,981.6,73.3,5.7,25.3,33.4,134.8,1.7,7.6,101.0,Mixed,3.8,Sprinkler,33,High Yielding Variety,1.24,1.82
IND_BIH_0739,2021,Bihar,Pulses,Kharif,8.54,30.2,1205.2,57.5,7.7,25.8,12.5,173.6,2.6,5.3,191.5,Urea,5.8,Canal,25,Hybrid,0.37,3.16
IND_AND_0740,2018,Andhra Pradesh,Sunflower,Rabi,5.56,36.9,675.6,69.8,5.5,29.9,23.2,133.8,2.6,8.7,124.3,Organic,3.8,Drip,25,Traditional,0.64,3.56
IND_PUN_0741,2020,Punjab,Wheat,Rabi,8.79,31.2,735.6,35.0,7.2,45.7,14.6,161.8,1.5,8.7,198.1,NPK,3.0,Drip,17,Desi,1.61,14.15
IND_MAD_0742,2021,Madhya Pradesh,Wheat,Rabi,1.58,41.7,783.6,61.3,6.2,40.1,26.8,168.7,1.4,8.5,157.5,Organic,12.2,Rain-fed,0,Traditional,0.79,1.25
IND_HAR_0743,2021,Haryana,Cotton,Kharif,8.88,24.6,574.5,70.3,8.2,34.0,19.0,96.2,2.6,6.8,101.4,Urea,2.5,Sprinkler,21,Hybrid,0.36,3.2
IND_WES_0744,2021,West Bengal,Jute,Kharif,2.19,25.1,1612.4,63.4,7.5,25.4,28.6,157.9,3.3,9.5,107.6,Urea,5.1,Drip,30,Desi,2.54,5.56
IND_PUN_0745,2023,Punjab,Cotton,Kharif,10.04,18.3,416.9,58.1,8.5,32.5,20.3,150.7,2.1,8.3,175.9,Mixed,10.2,Canal,14,Desi,0.27,2.71
IND_UTT_0746,2018,Uttar Pradesh,Barley,Rabi,2.68,35.7,1002.4,66.1,6.9,38.9,23.8,114.7,2.9,4.9,139.3,Organic,11.3,Tube well,23,High Yielding Variety,0.58,1.55
IND_RAJ_0747,2018,Rajasthan,Barley,Rabi,2.21,17.4,159.4,63.1,8.5,52.0,19.8,154.9,3.7,5.0,107.1,Organic,14.7,Canal,17,High Yielding Variety,0.62,1.37
IND_RAJ_0748,2018,Rajasthan,Wheat,Rabi,3.74,29.7,247.5,54.1,7.5,25.3,11.8,77.7,3.8,6.3,126.3,Organic,8.0,Tube well,10,Hybrid,0.61,2.28
IND_KAR_0749,2023,Karnataka,Groundnut,Kharif,0.5,22.9,1316.6,67.0,6.5,39.4,13.6,211.1,3.6,8.0,115.2,NPK,15.6,Canal,25,Hybrid,0.57,0.28
IND_WES_0750,2020,West Bengal,Maize,Kharif,2.94,34.0,1682.6,80.1,6.8,28.6,25.1,175.0,2.5,5.9,111.7,DAP,11.1,Drip,19,Desi,1.0,2.94
IND_BIH_0751,2021,Bihar,Wheat,Rabi,0.6,34.3,1208.0,55.7,7.2,24.1,24.5,135.8,1.8,6.5,189.4,Mixed,9.9,Canal,12,High Yielding Variety,1.18,0.71
IND_AND_0752,2021,Andhra Pradesh,Maize,Kharif,2.5,39.0,1007.8,77.3,7.3,45.4,20.2,115.8,2.3,4.9,201.1,Mixed,12.3,Canal,13,High Yielding Variety,0.72,1.8
IND_MAH_0753,2023,Maharashtra,Wheat,Rabi,2.44,27.7,898.1,53.6,7.3,33.7,26.6,146.4,1.4,6.9,81.1,Organic,8.4,Tube well,16,Desi,0.92,2.24
IND_WES_0754,2022,West Bengal,Maize,Kharif,0.5,25.6,1340.2,71.9,7.9,32.9,23.3,128.1,3.0,8.7,90.7,NPK,11.9,Sprinkler,34,High Yielding Variety,2.15,1.08
IND_KAR_0755,2019,Karnataka,Cotton,Kharif,5.09,27.8,1383.4,73.4,7.1,38.1,24.3,106.3,3.9,4.8,92.6,Organic,7.5,Canal,19,Hybrid,0.15,0.76
IND_MAD_0756,2018,Madhya Pradesh,Soybean,Kharif,6.15,28.7,785.6,38.7,7.2,38.3,32.7,154.2,3.6,8.0,102.6,DAP,1.0,Tube well,23,Desi,0.91,5.6
IND_UTT_0757,2018,Uttar Pradesh,Wheat,Rabi,0.5,34.9,872.0,73.0,6.8,38.2,21.7,148.4,2.5,8.0,83.0,NPK,2.0,Drip,21,Desi,1.21,0.6
IND_KAR_0758,2018,Karnataka,Ragi,Kharif,4.45,31.7,1007.9,72.9,8.4,37.1,11.8,214.7,3.6,6.9,149.1,DAP,6.0,Canal,25,Hybrid,1.06,4.72
IND_PUN_0759,2018,Punjab,Wheat,Rabi,0.5,18.0,783.1,49.8,8.1,32.0,21.7,102.9,4.3,9.6,112.0,Organic,6.0,Sprinkler,33,Traditional,2.77,1.38
IND_WES_0760,2019,West Bengal,Mustard,Rabi,6.96,30.0,1639.4,67.6,6.5,20.7,23.5,156.1,2.7,8.8,169.3,DAP,0.4,Rain-fed,0,Traditional,0.32,2.23
IND_HAR_0761,2019,Haryana,Sugarcane,Annual,11.28,31.2,454.0,55.3,6.0,31.4,22.6,129.9,3.4,7.3,176.3,Mixed,7.4,Tube well,10,Desi,44.14,497.9
IND_TAM_0762,2019,Tamil Nadu,Groundnut,Kharif,4.49,30.2,1026.9,77.9,7.3,41.7,18.2,134.9,4.4,5.3,149.4,NPK,5.1,Sprinkler,20,Desi,0.49,2.2
IND_UTT_0763,2023,Uttar Pradesh,Rice,Kharif,2.37,33.3,964.8,52.0,7.6,36.2,12.1,168.1,4.5,7.0,105.0,DAP,5.2,Drip,21,Traditional,1.42,3.37
IND_PUN_0764,2020,Punjab,Wheat,Rabi,0.5,17.8,669.4,43.9,7.9,22.0,17.3,201.3,1.7,6.4,130.8,DAP,13.7,Sprinkler,29,Desi,1.47,0.74
IND_KAR_0765,2022,Karnataka,Sugarcane,Annual,3.82,29.2,889.8,79.6,8.0,31.3,30.0,189.8,2.9,6.5,81.1,Urea,7.8,Tube well,25,Hybrid,46.41,177.29
IND_AND_0766,2019,Andhra Pradesh,Sunflower,Rabi,2.35,33.9,748.0,76.5,6.9,45.3,32.2,51.9,3.1,5.6,140.0,Organic,8.6,Sprinkler,23,High Yielding Variety,0.4,0.94
IND_BIH_0767,2020,Bihar,Potato,Rabi,2.0,34.5,1080.8,41.3,8.1,20.9,28.2,127.3,3.1,7.0,127.3,Organic,12.5,Tube well,12,High Yielding Variety,6.07,12.14
IND_PUN_0768,2023,Punjab,Sugarcane,Annual,5.28,27.3,603.6,51.4,8.5,59.1,19.2,139.6,2.2,8.1,63.7,Organic,7.6,Canal,21,Desi,45.27,239.03
IND_BIH_0769,2021,Bihar,Pulses,Kharif,1.78,29.9,1135.6,57.6,7.4,35.8,18.3,139.8,3.2,7.6,132.6,DAP,9.1,Canal,21,Hybrid,0.43,0.77
IND_KAR_0770,2018,Karnataka,Rice,Kharif,4.35,32.1,1028.1,78.4,8.4,42.3,5.3,195.7,2.9,6.9,131.3,Mixed,6.3,Drip,20,Desi,1.63,7.09
IND_BIH_0771,2021,Bihar,Sugarcane,Annual,1.82,20.7,1181.6,72.7,6.4,38.2,21.5,163.6,2.0,5.7,145.0,DAP,15.4,Rain-fed,0,Desi,19.43,35.36
IND_KAR_0772,2023,Karnataka,Rice,Kharif,6.18,28.3,1391.9,71.8,6.0,46.9,13.8,122.7,3.6,4.7,59.1,NPK,7.9,Drip,31,High Yielding Variety,1.42,8.78
IND_AND_0773,2022,Andhra Pradesh,Chillies,Kharif,3.97,32.8,859.5,72.6,7.0,25.4,21.0,171.5,3.8,5.5,110.2,Urea,10.2,Tube well,10,Traditional,0.58,2.3
IND_GUJ_0774,2020,Gujarat,Sugarcane,Annual,3.01,23.8,731.8,75.6,8.1,18.9,11.4,113.4,3.3,5.9,106.8,Organic,10.3,Rain-fed,0,High Yielding Variety,23.16,69.71
IND_KAR_0775,2020,Karnataka,Rice,Kharif,3.52,24.6,1232.1,66.5,6.9,37.9,20.8,150.8,2.2,6.6,120.1,DAP,1.1,Canal,25,Hybrid,1.76,6.2
IND_KAR_0776,2023,Karnataka,Rice,Kharif,3.78,30.6,858.9,85.2,6.1,51.3,18.9,164.6,2.4,8.1,136.2,NPK,3.9,Tube well,15,Traditional,1.31,4.95
IND_MAH_0777,2020,Maharashtra,Wheat,Rabi,0.5,36.2,1018.9,61.9,7.1,21.1,14.5,190.3,2.4,7.4,77.0,Organic,9.7,Drip,26,Desi,0.75,0.38
IND_GUJ_0778,2021,Gujarat,Cotton,Kharif,5.09,26.2,804.5,58.7,6.7,18.0,13.1,156.9,3.1,7.6,107.9,Urea,12.7,Drip,29,Traditional,0.38,1.93
IND_WES_0779,2018,West Bengal,Mustard,Rabi,4.41,28.5,1591.6,60.8,5.9,32.5,17.6,205.6,3.1,8.0,153.5,Urea,9.8,Tube well,17,High Yielding Variety,0.51,2.25
IND_UTT_0780,2021,Uttar Pradesh,Rice,Kharif,5.14,30.0,693.8,44.5,7.4,37.3,33.4,95.2,2.3,8.5,133.4,NPK,8.9,Tube well,24,High Yielding Variety,1.73,8.89
IND_AND_0781,2019,Andhra Pradesh,Chillies,Kharif,1.82,41.6,760.7,85.0,7.1,20.8,27.5,167.6,4.6,6.1,152.9,NPK,1.4,Sprinkler,29,High Yielding Variety,1.02,1.86
IND_WES_0782,2022,West Bengal,Jute,Kharif,4.95,25.3,1963.9,58.4,7.0,28.2,14.4,163.5,3.7,7.6,128.2,Mixed,8.6,Rain-fed,0,Desi,0.93,4.6
IND_KAR_0783,2021,Karnataka,Sugarcane,Annual,0.82,33.4,1225.4,83.9,6.5,29.5,18.6,96.3,1.4,6.3,140.9,Mixed,4.7,Sprinkler,29,Traditional,35.74,29.31
IND_UTT_0784,2019,Uttar Pradesh,Maize,Kharif,1.37,22.4,682.0,81.7,8.1,47.3,29.3,115.0,1.8,6.2,173.4,Organic,5.3,Rain-fed,0,Hybrid,1.6,2.19
IND_KAR_0785,2019,Karnataka,Maize,Kharif,2.14,32.8,1282.5,73.1,6.5,43.2,14.9,144.5,3.3,6.2,97.2,Mixed,11.0,Sprinkler,20,Hybrid,0.65,1.39
IND_MAH_0786,2023,Maharashtra,Sugarcane,Annual,2.23,21.5,1193.7,65.6,8.5,42.3,23.8,168.6,1.9,7.3,118.8,Urea,9.6,Tube well,13,Hybrid,55.29,123.3
IND_PUN_0787,2021,Punjab,Barley,Rabi,9.52,21.4,795.8,56.9,7.3,20.3,17.4,198.7,3.1,8.2,195.8,NPK,1.2,Tube well,14,High Yielding Variety,1.29,12.28
